2026-09-25 12:25:22.598 | ==============================================================================
2026-09-25 12:25:22.598 | CASO leaderless x C0_perda_0.20: topologia nominal, canal probabilistico com perda 0.20 por mensagem
2026-09-25 12:25:22.599 | Grafo nominal: (1,2) (2,3) (3,4) (4,5) (5,6) (2,5) | agentes: 1(816) 2(824) 3(828) 4(830) 5(850) 6(832)
2026-09-25 12:25:22.600 | [t=00:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.601 | [t=01:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.603 | [t=02:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.605 | [t=03:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.606 | [t=04:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.607 | [t=05:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.608 | [t=06:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:22.609 | [t_sim=07:00:00.000 k=000] MSG #0000001 1(816) -> 2(824) stNum=1 sqNum=0 | rho=0.000000 V=1.056254 pu | ENTREGUE
2026-09-25 12:25:22.611 | [t_sim=07:00:00.600 k=003] MSG #0000046 5(850) -> 6(832) stNum=4 sqNum=0 | rho=0.062343 V=1.055705 pu | ENTREGUE
2026-09-25 12:25:22.611 | [t_sim=07:00:00.600 k=003] MSG #0000047 5(850) -> 2(824) stNum=4 sqNum=0 | rho=0.062343 V=1.055705 pu | ENTREGUE
2026-09-25 12:25:22.611 | [t_sim=07:00:00.600 k=003] MSG #0000048 6(832) -> 5(850) stNum=4 sqNum=0 | rho=0.006226 V=1.049631 pu | ENTREGUE
2026-09-25 12:25:22.611 | [t_sim=07:00:00.600 k=003] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.611 | [t_sim=07:00:00.800 k=004] MSG #0000049 1(816) -> 2(824) stNum=5 sqNum=0 | rho=0.104855 V=1.055548 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000050 2(824) -> 1(816) stNum=5 sqNum=0 | rho=0.088732 V=1.055118 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000051 2(824) -> 3(828) stNum=5 sqNum=0 | rho=0.088732 V=1.055118 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000052 2(824) -> 5(850) stNum=5 sqNum=0 | rho=0.088732 V=1.055118 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000053 3(828) -> 2(824) stNum=5 sqNum=0 | rho=0.087747 V=1.055054 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000054 3(828) -> 4(830) stNum=5 sqNum=0 | rho=0.087747 V=1.055054 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000055 4(830) -> 3(828) stNum=5 sqNum=0 | rho=0.064702 V=1.053185 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000056 4(830) -> 5(850) stNum=5 sqNum=0 | rho=0.064702 V=1.053185 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000057 5(850) -> 4(830) stNum=5 sqNum=0 | rho=0.074929 V=1.055558 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000058 5(850) -> 6(832) stNum=5 sqNum=0 | rho=0.074929 V=1.055558 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000059 5(850) -> 2(824) stNum=5 sqNum=0 | rho=0.074929 V=1.055558 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] MSG #0000060 6(832) -> 5(850) stNum=5 sqNum=0 | rho=0.013381 V=1.049454 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:00.800 k=004] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000061 1(816) -> 2(824) stNum=6 sqNum=0 | rho=0.127147 V=1.055400 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000062 2(824) -> 1(816) stNum=6 sqNum=0 | rho=0.105506 V=1.054957 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000063 2(824) -> 3(828) stNum=6 sqNum=0 | rho=0.105506 V=1.054957 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000064 2(824) -> 5(850) stNum=6 sqNum=0 | rho=0.105506 V=1.054957 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000065 3(828) -> 2(824) stNum=6 sqNum=0 | rho=0.104517 V=1.054892 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000066 3(828) -> 4(830) stNum=6 sqNum=0 | rho=0.104517 V=1.054892 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000067 4(830) -> 3(828) stNum=6 sqNum=0 | rho=0.081113 V=1.053013 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000068 4(830) -> 5(850) stNum=6 sqNum=0 | rho=0.081113 V=1.053013 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000069 5(850) -> 4(830) stNum=6 sqNum=0 | rho=0.086205 V=1.055411 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000070 5(850) -> 6(832) stNum=6 sqNum=0 | rho=0.086205 V=1.055411 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000071 5(850) -> 2(824) stNum=6 sqNum=0 | rho=0.086205 V=1.055411 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] MSG #0000072 6(832) -> 5(850) stNum=6 sqNum=0 | rho=0.019343 V=1.049277 pu | ENTREGUE
2026-09-25 12:25:22.612 | [t_sim=07:00:01.000 k=005] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000073 1(816) -> 2(824) stNum=7 sqNum=0 | rho=0.147747 V=1.055279 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000074 2(824) -> 1(816) stNum=7 sqNum=0 | rho=0.115184 V=1.054826 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000075 2(824) -> 3(828) stNum=7 sqNum=0 | rho=0.115184 V=1.054826 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000076 2(824) -> 5(850) stNum=7 sqNum=0 | rho=0.115184 V=1.054826 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000077 3(828) -> 2(824) stNum=7 sqNum=0 | rho=0.119713 V=1.054761 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000078 3(828) -> 4(830) stNum=7 sqNum=0 | rho=0.119713 V=1.054761 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000079 4(830) -> 3(828) stNum=7 sqNum=0 | rho=0.094155 V=1.052872 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000080 4(830) -> 5(850) stNum=7 sqNum=0 | rho=0.094155 V=1.052872 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000081 5(850) -> 4(830) stNum=7 sqNum=0 | rho=0.097962 V=1.055291 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000082 5(850) -> 6(832) stNum=7 sqNum=0 | rho=0.097962 V=1.055291 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000083 5(850) -> 2(824) stNum=7 sqNum=0 | rho=0.097962 V=1.055291 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] MSG #0000084 6(832) -> 5(850) stNum=7 sqNum=0 | rho=0.024311 V=1.049132 pu | ENTREGUE
2026-09-25 12:25:22.613 | [t_sim=07:00:01.200 k=006] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.613 | [t_sim=07:00:01.400 k=007] MSG #0000085 1(816) -> 2(824) stNum=8 sqNum=0 | rho=0.164308 V=1.055137 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000086 2(824) -> 1(816) stNum=8 sqNum=0 | rho=0.134700 V=1.054669 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000087 2(824) -> 3(828) stNum=8 sqNum=0 | rho=0.134700 V=1.054669 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000088 2(824) -> 5(850) stNum=8 sqNum=0 | rho=0.134700 V=1.054669 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000089 3(828) -> 2(824) stNum=8 sqNum=0 | rho=0.134715 V=1.054603 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000090 3(828) -> 4(830) stNum=8 sqNum=0 | rho=0.134715 V=1.054603 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000091 4(830) -> 3(828) stNum=8 sqNum=0 | rho=0.108918 V=1.052702 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000092 4(830) -> 5(850) stNum=8 sqNum=0 | rho=0.108918 V=1.052702 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000093 5(850) -> 4(830) stNum=8 sqNum=0 | rho=0.106966 V=1.055149 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000094 5(850) -> 6(832) stNum=8 sqNum=0 | rho=0.106966 V=1.055149 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000095 5(850) -> 2(824) stNum=8 sqNum=0 | rho=0.106966 V=1.055149 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] MSG #0000096 6(832) -> 5(850) stNum=8 sqNum=0 | rho=0.034627 V=1.048953 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.400 k=007] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000097 1(816) -> 2(824) stNum=9 sqNum=0 | rho=0.181804 V=1.055002 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000098 2(824) -> 1(816) stNum=9 sqNum=0 | rho=0.151597 V=1.054521 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000099 2(824) -> 3(828) stNum=9 sqNum=0 | rho=0.151597 V=1.054521 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000100 2(824) -> 5(850) stNum=9 sqNum=0 | rho=0.151597 V=1.054521 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000101 3(828) -> 2(824) stNum=9 sqNum=0 | rho=0.147715 V=1.054455 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000102 3(828) -> 4(830) stNum=9 sqNum=0 | rho=0.147715 V=1.054455 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000103 4(830) -> 3(828) stNum=9 sqNum=0 | rho=0.122404 V=1.052543 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000104 4(830) -> 5(850) stNum=9 sqNum=0 | rho=0.122404 V=1.052543 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000105 5(850) -> 4(830) stNum=9 sqNum=0 | rho=0.115995 V=1.055015 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000106 5(850) -> 6(832) stNum=9 sqNum=0 | rho=0.115995 V=1.055015 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000107 5(850) -> 2(824) stNum=9 sqNum=0 | rho=0.115995 V=1.055015 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] MSG #0000108 6(832) -> 5(850) stNum=9 sqNum=0 | rho=0.045183 V=1.048785 pu | ENTREGUE
2026-09-25 12:25:22.614 | [t_sim=07:00:01.600 k=008] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000109 1(816) -> 2(824) stNum=10 sqNum=0 | rho=0.198966 V=1.054874 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000110 2(824) -> 1(816) stNum=10 sqNum=0 | rho=0.166071 V=1.054381 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000111 2(824) -> 3(828) stNum=10 sqNum=0 | rho=0.166071 V=1.054381 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000112 2(824) -> 5(850) stNum=10 sqNum=0 | rho=0.166071 V=1.054381 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000113 3(828) -> 2(824) stNum=10 sqNum=0 | rho=0.158893 V=1.054314 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000114 3(828) -> 4(830) stNum=10 sqNum=0 | rho=0.158893 V=1.054314 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000115 4(830) -> 3(828) stNum=10 sqNum=0 | rho=0.134597 V=1.052391 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000116 4(830) -> 5(850) stNum=10 sqNum=0 | rho=0.134597 V=1.052391 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000117 5(850) -> 4(830) stNum=10 sqNum=0 | rho=0.129447 V=1.054887 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000118 5(850) -> 6(832) stNum=10 sqNum=0 | rho=0.129447 V=1.054887 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000119 5(850) -> 2(824) stNum=10 sqNum=0 | rho=0.129447 V=1.054887 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] MSG #0000120 6(832) -> 5(850) stNum=10 sqNum=0 | rho=0.055480 V=1.048625 pu | ENTREGUE
2026-09-25 12:25:22.615 | [t_sim=07:00:01.800 k=009] enlaces 6/6 | perdidos: - | isolados: - | partições: {1,2,3,4,5,6} | λ2=0.657 | msgs 12 enviadas, 0 perdidas | saltos até o líder 1:0 2:1 3:2 4:3 5:2 6:3 | idade da info 1:0 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:22.616 | [t_sim=07:00:02.000 k=010] MSG #0000121 1(816) -> 2(824) stNum=11 sqNum=0 | rho=0.212623 V=1.054752 pu | ENTREGUE
