2026-09-25 12:25:05.629 | ==============================================================================
2026-09-25 12:25:05.629 | CASO leader_follower x C2: perda do enlace (1,2), lider particionado
2026-09-25 12:25:05.629 | Grafo nominal: (1,2) (2,3) (3,4) (4,5) (5,6) (2,5) | agentes: 1(816) 2(824) 3(828) 4(830) 5(850) 6(832)
2026-09-25 12:25:05.629 | FALHA PERMANENTE (o dia todo): enlace(s) fora = (1,2)
2026-09-25 12:25:05.630 | [t=00:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:05.632 | [t=01:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:05.634 | [t=02:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:05.636 | [t=03:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:05.637 | [t=04:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:05.639 | [t=05:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:05.640 | [t=06:00] sem sobretensão: nenhuma mensagem trocada
2026-09-25 12:25:05.641 | [t_sim=07:00:00.000 k=000] MSG #0000001 1(816) -> 2(824) stNum=1 sqNum=0 | rho=0.000000 V=1.056254 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.642 | [t_sim=07:00:00.200 k=001] MSG #0000022 5(850) -> 6(832) stNum=2 sqNum=0 | rho=0.000000 V=1.056209 pu | ENTREGUE
2026-09-25 12:25:05.642 | [t_sim=07:00:00.200 k=001] MSG #0000023 5(850) -> 2(824) stNum=2 sqNum=0 | rho=0.000000 V=1.056209 pu | ENTREGUE
2026-09-25 12:25:05.642 | [t_sim=07:00:00.200 k=001] MSG #0000024 6(832) -> 5(850) stNum=2 sqNum=0 | rho=0.000000 V=1.050221 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.200 k=001] enlaces 5/6 | perdidos: (1,2) | isolados: 1(816) | partições: {1} {2,3,4,5,6} | λ2=0.000 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:∞ 3:∞ 4:∞ 5:∞ 6:∞ | idade da info 1:2 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000025 1(816) -> 2(824) stNum=3 sqNum=0 | rho=0.062275 V=1.056149 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000026 2(824) -> 1(816) stNum=3 sqNum=0 | rho=0.000000 V=1.055780 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000027 2(824) -> 3(828) stNum=3 sqNum=0 | rho=0.000000 V=1.055780 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000028 2(824) -> 5(850) stNum=3 sqNum=0 | rho=0.000000 V=1.055780 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000029 3(828) -> 2(824) stNum=3 sqNum=0 | rho=0.000000 V=1.055719 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000030 3(828) -> 4(830) stNum=3 sqNum=0 | rho=0.000000 V=1.055719 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000031 4(830) -> 3(828) stNum=3 sqNum=0 | rho=0.000000 V=1.053889 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000032 4(830) -> 5(850) stNum=3 sqNum=0 | rho=0.000000 V=1.053889 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000033 5(850) -> 4(830) stNum=3 sqNum=0 | rho=0.000000 V=1.056157 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000034 5(850) -> 6(832) stNum=3 sqNum=0 | rho=0.000000 V=1.056157 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000035 5(850) -> 2(824) stNum=3 sqNum=0 | rho=0.000000 V=1.056157 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] MSG #0000036 6(832) -> 5(850) stNum=3 sqNum=0 | rho=0.000000 V=1.050169 pu | ENTREGUE
2026-09-25 12:25:05.643 | [t_sim=07:00:00.400 k=002] enlaces 5/6 | perdidos: (1,2) | isolados: 1(816) | partições: {1} {2,3,4,5,6} | λ2=0.000 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:∞ 3:∞ 4:∞ 5:∞ 6:∞ | idade da info 1:3 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000037 1(816) -> 2(824) stNum=4 sqNum=0 | rho=0.093019 V=1.056097 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000038 2(824) -> 1(816) stNum=4 sqNum=0 | rho=0.000000 V=1.055728 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000039 2(824) -> 3(828) stNum=4 sqNum=0 | rho=0.000000 V=1.055728 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000040 2(824) -> 5(850) stNum=4 sqNum=0 | rho=0.000000 V=1.055728 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000041 3(828) -> 2(824) stNum=4 sqNum=0 | rho=0.000000 V=1.055667 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000042 3(828) -> 4(830) stNum=4 sqNum=0 | rho=0.000000 V=1.055667 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000043 4(830) -> 3(828) stNum=4 sqNum=0 | rho=0.000000 V=1.053837 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000044 4(830) -> 5(850) stNum=4 sqNum=0 | rho=0.000000 V=1.053837 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000045 5(850) -> 4(830) stNum=4 sqNum=0 | rho=0.000000 V=1.056105 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000046 5(850) -> 6(832) stNum=4 sqNum=0 | rho=0.000000 V=1.056105 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000047 5(850) -> 2(824) stNum=4 sqNum=0 | rho=0.000000 V=1.056105 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] MSG #0000048 6(832) -> 5(850) stNum=4 sqNum=0 | rho=0.000000 V=1.050117 pu | ENTREGUE
2026-09-25 12:25:05.644 | [t_sim=07:00:00.600 k=003] enlaces 5/6 | perdidos: (1,2) | isolados: 1(816) | partições: {1} {2,3,4,5,6} | λ2=0.000 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:∞ 3:∞ 4:∞ 5:∞ 6:∞ | idade da info 1:4 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000049 1(816) -> 2(824) stNum=5 sqNum=0 | rho=0.123503 V=1.056045 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000050 2(824) -> 1(816) stNum=5 sqNum=0 | rho=0.000000 V=1.055677 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000051 2(824) -> 3(828) stNum=5 sqNum=0 | rho=0.000000 V=1.055677 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000052 2(824) -> 5(850) stNum=5 sqNum=0 | rho=0.000000 V=1.055677 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000053 3(828) -> 2(824) stNum=5 sqNum=0 | rho=0.000000 V=1.055616 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000054 3(828) -> 4(830) stNum=5 sqNum=0 | rho=0.000000 V=1.055616 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000055 4(830) -> 3(828) stNum=5 sqNum=0 | rho=0.000000 V=1.053786 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000056 4(830) -> 5(850) stNum=5 sqNum=0 | rho=0.000000 V=1.053786 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000057 5(850) -> 4(830) stNum=5 sqNum=0 | rho=0.000000 V=1.056054 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000058 5(850) -> 6(832) stNum=5 sqNum=0 | rho=0.000000 V=1.056054 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000059 5(850) -> 2(824) stNum=5 sqNum=0 | rho=0.000000 V=1.056054 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] MSG #0000060 6(832) -> 5(850) stNum=5 sqNum=0 | rho=0.000000 V=1.050065 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:00.800 k=004] enlaces 5/6 | perdidos: (1,2) | isolados: 1(816) | partições: {1} {2,3,4,5,6} | λ2=0.000 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:∞ 3:∞ 4:∞ 5:∞ 6:∞ | idade da info 1:5 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:05.645 | [t_sim=07:00:01.000 k=005] MSG #0000061 1(816) -> 2(824) stNum=6 sqNum=0 | rho=0.153730 V=1.055994 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.645 | [t_sim=07:00:01.000 k=005] MSG #0000062 2(824) -> 1(816) stNum=6 sqNum=0 | rho=0.000000 V=1.055626 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.645 | [t_sim=07:00:01.000 k=005] MSG #0000063 2(824) -> 3(828) stNum=6 sqNum=0 | rho=0.000000 V=1.055626 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:01.000 k=005] MSG #0000064 2(824) -> 5(850) stNum=6 sqNum=0 | rho=0.000000 V=1.055626 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:01.000 k=005] MSG #0000065 3(828) -> 2(824) stNum=6 sqNum=0 | rho=0.000000 V=1.055565 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:01.000 k=005] MSG #0000066 3(828) -> 4(830) stNum=6 sqNum=0 | rho=0.000000 V=1.055565 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:01.000 k=005] MSG #0000067 4(830) -> 3(828) stNum=6 sqNum=0 | rho=0.000000 V=1.053735 pu | ENTREGUE
2026-09-25 12:25:05.645 | [t_sim=07:00:01.000 k=005] MSG #0000068 4(830) -> 5(850) stNum=6 sqNum=0 | rho=0.000000 V=1.053735 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.000 k=005] MSG #0000069 5(850) -> 4(830) stNum=6 sqNum=0 | rho=0.000000 V=1.056003 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.000 k=005] MSG #0000070 5(850) -> 6(832) stNum=6 sqNum=0 | rho=0.000000 V=1.056003 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.000 k=005] MSG #0000071 5(850) -> 2(824) stNum=6 sqNum=0 | rho=0.000000 V=1.056003 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.000 k=005] MSG #0000072 6(832) -> 5(850) stNum=6 sqNum=0 | rho=0.000000 V=1.050014 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.000 k=005] enlaces 5/6 | perdidos: (1,2) | isolados: 1(816) | partições: {1} {2,3,4,5,6} | λ2=0.000 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:∞ 3:∞ 4:∞ 5:∞ 6:∞ | idade da info 1:6 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000073 1(816) -> 2(824) stNum=7 sqNum=0 | rho=0.183701 V=1.055944 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000074 2(824) -> 1(816) stNum=7 sqNum=0 | rho=0.000000 V=1.055575 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000075 2(824) -> 3(828) stNum=7 sqNum=0 | rho=0.000000 V=1.055575 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000076 2(824) -> 5(850) stNum=7 sqNum=0 | rho=0.000000 V=1.055575 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000077 3(828) -> 2(824) stNum=7 sqNum=0 | rho=0.000000 V=1.055514 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000078 3(828) -> 4(830) stNum=7 sqNum=0 | rho=0.000000 V=1.055514 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000079 4(830) -> 3(828) stNum=7 sqNum=0 | rho=0.000000 V=1.053684 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000080 4(830) -> 5(850) stNum=7 sqNum=0 | rho=0.000000 V=1.053684 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000081 5(850) -> 4(830) stNum=7 sqNum=0 | rho=0.000000 V=1.055953 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000082 5(850) -> 6(832) stNum=7 sqNum=0 | rho=0.000000 V=1.055953 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000083 5(850) -> 2(824) stNum=7 sqNum=0 | rho=0.000000 V=1.055953 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] MSG #0000084 6(832) -> 5(850) stNum=7 sqNum=0 | rho=0.000000 V=1.049964 pu | ENTREGUE
2026-09-25 12:25:05.646 | [t_sim=07:00:01.200 k=006] enlaces 5/6 | perdidos: (1,2) | isolados: 1(816) | partições: {1} {2,3,4,5,6} | λ2=0.000 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:∞ 3:∞ 4:∞ 5:∞ 6:∞ | idade da info 1:7 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000085 1(816) -> 2(824) stNum=8 sqNum=0 | rho=0.213419 V=1.055893 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000086 2(824) -> 1(816) stNum=8 sqNum=0 | rho=0.000000 V=1.055525 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000087 2(824) -> 3(828) stNum=8 sqNum=0 | rho=0.000000 V=1.055525 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000088 2(824) -> 5(850) stNum=8 sqNum=0 | rho=0.000000 V=1.055525 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000089 3(828) -> 2(824) stNum=8 sqNum=0 | rho=0.000000 V=1.055464 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000090 3(828) -> 4(830) stNum=8 sqNum=0 | rho=0.000000 V=1.055464 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000091 4(830) -> 3(828) stNum=8 sqNum=0 | rho=0.000000 V=1.053634 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000092 4(830) -> 5(850) stNum=8 sqNum=0 | rho=0.000000 V=1.053634 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000093 5(850) -> 4(830) stNum=8 sqNum=0 | rho=0.000000 V=1.055903 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000094 5(850) -> 6(832) stNum=8 sqNum=0 | rho=0.000000 V=1.055903 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000095 5(850) -> 2(824) stNum=8 sqNum=0 | rho=0.000000 V=1.055903 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] MSG #0000096 6(832) -> 5(850) stNum=8 sqNum=0 | rho=0.000000 V=1.049914 pu | ENTREGUE
2026-09-25 12:25:05.647 | [t_sim=07:00:01.400 k=007] enlaces 5/6 | perdidos: (1,2) | isolados: 1(816) | partições: {1} {2,3,4,5,6} | λ2=0.000 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:∞ 3:∞ 4:∞ 5:∞ 6:∞ | idade da info 1:8 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:05.647 | [t_sim=07:00:01.600 k=008] MSG #0000097 1(816) -> 2(824) stNum=9 sqNum=0 | rho=0.242887 V=1.055844 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000098 2(824) -> 1(816) stNum=9 sqNum=0 | rho=0.000000 V=1.055475 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000099 2(824) -> 3(828) stNum=9 sqNum=0 | rho=0.000000 V=1.055475 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000100 2(824) -> 5(850) stNum=9 sqNum=0 | rho=0.000000 V=1.055475 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000101 3(828) -> 2(824) stNum=9 sqNum=0 | rho=0.000000 V=1.055415 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000102 3(828) -> 4(830) stNum=9 sqNum=0 | rho=0.000000 V=1.055415 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000103 4(830) -> 3(828) stNum=9 sqNum=0 | rho=0.000000 V=1.053584 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000104 4(830) -> 5(850) stNum=9 sqNum=0 | rho=0.000000 V=1.053584 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000105 5(850) -> 4(830) stNum=9 sqNum=0 | rho=0.000000 V=1.055853 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000106 5(850) -> 6(832) stNum=9 sqNum=0 | rho=0.000000 V=1.055853 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000107 5(850) -> 2(824) stNum=9 sqNum=0 | rho=0.000000 V=1.055853 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] MSG #0000108 6(832) -> 5(850) stNum=9 sqNum=0 | rho=0.000000 V=1.049864 pu | ENTREGUE
2026-09-25 12:25:05.648 | [t_sim=07:00:01.600 k=008] enlaces 5/6 | perdidos: (1,2) | isolados: 1(816) | partições: {1} {2,3,4,5,6} | λ2=0.000 | msgs 10 enviadas, 2 perdidas | saltos até o líder 1:0 2:∞ 3:∞ 4:∞ 5:∞ 6:∞ | idade da info 1:9 2:0 3:0 4:0 5:0 6:0
2026-09-25 12:25:05.653 | [t_sim=07:00:01.800 k=009] MSG #0000109 1(816) -> 2(824) stNum=10 sqNum=0 | rho=0.272105 V=1.055794 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.653 | [t_sim=07:00:01.800 k=009] MSG #0000110 2(824) -> 1(816) stNum=10 sqNum=0 | rho=0.000000 V=1.055426 pu | PERDIDA (enlace (1,2) fora (falha permanente))
2026-09-25 12:25:05.653 | [t_sim=07:00:01.800 k=009] MSG #0000111 2(824) -> 3(828) stNum=10 sqNum=0 | rho=0.000000 V=1.055426 pu | ENTREGUE
2026-09-25 12:25:05.653 | [t_sim=07:00:01.800 k=009] MSG #0000112 2(824) -> 5(850) stNum=10 sqNum=0 | rho=0.000000 V=1.055426 pu | ENTREGUE
2026-09-25 12:25:05.653 | [t_sim=07:00:01.800 k=009] MSG #0000113 3(828) -> 2(824) stNum=10 sqNum=0 | rho=0.000000 V=1.055365 pu | ENTREGUE
2026-09-25 12:25:05.653 | [t_sim=07:00:01.800 k=009] MSG #0000114 3(828) -> 4(830) stNum=10 sqNum=0 | rho=0.000000 V=1.055365 pu | ENTREGUE
2026-09-25 12:25:05.653 | [t_sim=07:00:01.800 k=009] MSG #0000115 4(830) -> 3(828) stNum=10 sqNum=0 | rho=0.000000 V=1.053535 pu | ENTREGUE
2026-09-25 12:25:05.653 | [t_sim=07:00:01.800 k=009] MSG #0000116 4(830) -> 5(850) stNum=10 sqNum=0 | rho=0.000000 V=1.053535 pu | ENTREGUE
