arquitetura,cenario,hora,barra,tensao_maxima_pu,tensao_minima_pu,numero_de_fases,fases_com_sobretensao,fases_com_subtensao,barra_com_sobretensao,barra_com_subtensao
sem_controle,sem_controle,1,862,1.0338752424976265,1.0140748670645638,3,0,0,False,False
sem_controle,sem_controle,1,844,1.0341678643705199,1.014411300972183,3,0,0,False,False
sem_controle,sem_controle,1,846,1.0345432938219994,1.014745215499589,3,0,0,False,False
sem_controle,sem_controle,1,848,1.0346005410741022,1.0147932200170948,3,0,0,False,False
sem_controle,sem_controle,1,852r,1.0350564850023811,1.0156029165559222,3,0,0,False,False
sem_controle,sem_controle,1,856,1.0394193183049745,1.0394193183049745,1,0,0,False,False
sem_controle,sem_controle,1,852,1.035011191583951,1.0155671602025298,3,0,0,False,False
sem_controle,sem_controle,1,864,1.0150213282495864,1.0150213282495864,1,0,0,False,False
sem_controle,sem_controle,1,838,1.0321899222055728,1.0321899222055728,1,0,0,False,False
sem_controle,sem_controle,2,800,1.050594980095696,1.050463091760974,3,1,0,True,False
sem_controle,sem_controle,2,802,1.050438310091025,1.0499123968389634,3,0,0,False,False
sem_controle,sem_controle,2,806,1.050345583966259,1.0495393466799148,3,0,0,False,False
sem_controle,sem_controle,2,808,1.0487964355845674,1.0424666098959012,3,0,0,False,False
sem_controle,sem_controle,2,810,1.0481610847013687,1.0481610847013687,1,0,0,False,False
sem_controle,sem_controle,2,812,1.0467188331654365,1.034149882831878,3,0,0,False,False
sem_controle,sem_controle,2,812r,1.0467671523330881,1.034158713246674,3,0,0,False,False
sem_controle,sem_controle,2,814,1.045008871058972,1.0274588360440295,3,0,0,False,False
sem_controle,sem_controle,2,850,1.0450072554978005,1.02745521168146,3,0,0,False,False
sem_controle,sem_controle,2,816,1.044957170134863,1.0273428530041215,3,0,0,False,False
sem_controle,sem_controle,2,818,1.0269338663940253,1.0269338663940253,1,0,0,False,False
sem_controle,sem_controle,2,824,1.0434413812534848,1.0254259718878282,3,0,0,False,False
sem_controle,sem_controle,2,820,1.0164042416847616,1.0164042416847616,1,0,0,False,False
sem_controle,sem_controle,2,822,1.0150416029181224,1.0150416029181224,1,0,0,False,False
sem_controle,sem_controle,2,826,1.042746646662695,1.042746646662695,1,0,0,False,False
sem_controle,sem_controle,2,828,1.0433096369965245,1.0252701676677853,3,0,0,False,False
sem_controle,sem_controle,2,830,1.0401456464219776,1.0215216538231888,3,0,0,False,False
sem_controle,sem_controle,2,854,1.0400731417165847,1.0214362201744127,3,0,0,False,False
sem_controle,sem_controle,2,832,1.0349271785104097,1.015430156770904,3,0,0,False,False
sem_controle,sem_controle,2,858,1.0344717263755532,1.014848678625215,3,0,0,False,False
sem_controle,sem_controle,2,834,1.0339733025742326,1.0141926757982362,3,0,0,False,False
sem_controle,sem_controle,2,860,1.0338012965479222,1.0139907408679014,3,0,0,False,False
sem_controle,sem_controle,2,842,1.0339832860933895,1.0141982058662067,3,0,0,False,False
sem_controle,sem_controle,2,836,1.0337371900450574,1.013895852119395,3,0,0,False,False
sem_controle,sem_controle,2,840,1.0337249167719997,1.013884423095452,3,0,0,False,False
sem_controle,sem_controle,2,862,1.0337391175893764,1.013895178786479,3,0,0,False,False
sem_controle,sem_controle,2,844,1.0340316262835128,1.0142316813546168,3,0,0,False,False
sem_controle,sem_controle,2,846,1.0344068104184387,1.0145653301599178,3,0,0,False,False
sem_controle,sem_controle,2,848,1.03446402885155,1.0146132947608573,3,0,0,False,False
sem_controle,sem_controle,2,852r,1.0349285937715471,1.0154318148036903,3,0,0,False,False
sem_controle,sem_controle,2,856,1.0393179803949266,1.0393179803949266,1,0,0,False,False
sem_controle,sem_controle,2,852,1.0348835181641338,1.0153962968335983,3,0,0,False,False
sem_controle,sem_controle,2,864,1.0148465787640015,1.0148465787640015,1,0,0,False,False
sem_controle,sem_controle,2,838,1.032046981105285,1.032046981105285,1,0,0,False,False
sem_controle,sem_controle,3,800,1.0505949776249721,1.0504630860167599,3,1,0,True,False
sem_controle,sem_controle,3,802,1.0504383060552551,1.0499123825775822,3,0,0,False,False
sem_controle,sem_controle,3,806,1.0503455788797513,1.0495393267076598,3,0,0,False,False
sem_controle,sem_controle,3,808,1.0487964107338044,1.0424664835696942,3,0,0,False,False
sem_controle,sem_controle,3,810,1.0481610455769013,1.0481610455769013,1,0,0,False,False
sem_controle,sem_controle,3,812,1.0467187847526875,1.034149633023454,3,0,0,False,False
sem_controle,sem_controle,3,812r,1.046767103647427,1.0341584625152538,3,0,0,False,False
sem_controle,sem_controle,3,814,1.045008803375911,1.0274584876035648,3,0,0,False,False
sem_controle,sem_controle,3,850,1.045007187805771,1.0274548631982847,3,0,0,False,False
sem_controle,sem_controle,3,816,1.0449571021647743,1.027342503196914,3,0,0,False,False
sem_controle,sem_controle,3,818,1.02693351054978,1.02693351054978,1,0,0,False,False
sem_controle,sem_controle,3,824,1.0434413052741978,1.0254256053485709,3,0,0,False,False
sem_controle,sem_controle,3,820,1.016403715509742,1.016403715509742,1,0,0,False,False
sem_controle,sem_controle,3,822,1.0150410518383493,1.0150410518383493,1,0,0,False,False
sem_controle,sem_controle,3,826,1.0427465260793138,1.0427465260793138,1,0,0,False,False
sem_controle,sem_controle,3,828,1.0433095603397917,1.0252697997561133,3,0,0,False,False
sem_controle,sem_controle,3,830,1.04014555352833,1.0215212533433984,3,0,0,False,False
sem_controle,sem_controle,3,854,1.04007304841002,1.021435818888948,3,0,0,False,False
sem_controle,sem_controle,3,832,1.034927055347267,1.0154296978728419,3,0,0,False,False
sem_controle,sem_controle,3,858,1.0344715992460427,1.0148482119556559,3,0,0,False,False
sem_controle,sem_controle,3,834,1.0339731711549913,1.0141922003646717,3,0,0,False,False
sem_controle,sem_controle,3,860,1.0338011642673495,1.013990263470414,3,0,0,False,False
sem_controle,sem_controle,3,842,1.0339831546065348,1.014197730294821,3,0,0,False,False
sem_controle,sem_controle,3,836,1.0337370573641986,1.0138953737111538,3,0,0,False,False
sem_controle,sem_controle,3,840,1.0337247840396844,1.013883944587805,3,0,0,False,False
sem_controle,sem_controle,3,862,1.03373898493257,1.0138947003712502,3,0,0,False,False
sem_controle,sem_controle,3,844,1.0340314944752094,1.0142312052366216,3,0,0,False,False
sem_controle,sem_controle,3,846,1.0344066778563585,1.0145648527453506,3,0,0,False,False
sem_controle,sem_controle,3,848,1.0344638961882742,1.0146128171581168,3,0,0,False,False
sem_controle,sem_controle,3,852r,1.0349284706164437,1.0154313559212134,3,0,0,False,False
sem_controle,sem_controle,3,856,1.0393178181349254,1.0393178181349254,1,0,0,False,False
sem_controle,sem_controle,3,852,1.0348833952725298,1.015395838348827,3,0,0,False,False
sem_controle,sem_controle,3,864,1.0148461120541248,1.0148461120541248,1,0,0,False,False
sem_controle,sem_controle,3,838,1.0320467251423195,1.0320467251423195,1,0,0,False,False
sem_controle,sem_controle,4,800,1.0505970879234297,1.0504656535911199,3,1,0,True,False
sem_controle,sem_controle,4,802,1.050442146715018,1.0499176131174233,3,0,0,False,False
sem_controle,sem_controle,4,806,1.050350549788068,1.0495463511553689,3,0,0,False,False
sem_controle,sem_controle,4,808,1.048821894172266,1.0425071117198714,3,0,0,False,False
sem_controle,sem_controle,4,810,1.0481887274826542,1.0481887274826542,1,0,0,False,False
sem_controle,sem_controle,4,812,1.0467684840837501,1.0342293273363679,3,0,0,False,False
sem_controle,sem_controle,4,812r,1.046817035102999,1.0342384997441596,3,0,0,False,False
sem_controle,sem_controle,4,814,1.0450779454204802,1.0275695169257837,3,0,0,False,False
sem_controle,sem_controle,4,850,1.0450763385661972,1.0275659061035318,3,0,0,False,False
sem_controle,sem_controle,4,816,1.0450265231229214,1.0274539671848142,3,0,0,False,False
sem_controle,sem_controle,4,818,1.027046038530407,1.027046038530407,1,0,0,False,False
sem_controle,sem_controle,4,824,1.0435194219130088,1.0255462063301894,3,0,0,False,False
sem_controle,sem_controle,4,820,1.0165433092296865,1.0165433092296865,1,0,0,False,False
sem_controle,sem_controle,4,822,1.0151841069620606,1.0151841069620606,1,0,0,False,False
sem_controle,sem_controle,4,826,1.042828312541023,1.042828312541023,1,0,0,False,False
sem_controle,sem_controle,4,828,1.043388408831456,1.0253911484872449,3,0,0,False,False
sem_controle,sem_controle,4,830,1.040242099025251,1.0216606757584628,3,0,0,False,False
sem_controle,sem_controle,4,854,1.0401700257705817,1.0215756779753167,3,0,0,False,False
sem_controle,sem_controle,4,832,1.035054956170033,1.0156008191497676,3,0,0,False,False
sem_controle,sem_controle,4,858,1.0346030469581124,1.0150229665739388,3,0,0,False,False
sem_controle,sem_controle,4,834,1.0341087304602616,1.01437118022399,3,0,0,False,False
sem_controle,sem_controle,4,860,1.0339371378169675,1.0141697307748876,3,0,0,False,False
sem_controle,sem_controle,4,842,1.0341188308596174,1.0143768250122307,3,0,0,False,False
sem_controle,sem_controle,4,836,1.033873188448889,1.0140750721987792,3,0,0,False,False
sem_controle,sem_controle,4,840,1.0338609444753581,1.014063670256571,3,0,0,False,False
sem_controle,sem_controle,4,862,1.033875111188363,1.0140744001774995,3,0,0,False,False
sem_controle,sem_controle,4,844,1.0341677338989874,1.014410836330056,3,0,0,False,False
sem_controle,sem_controle,4,846,1.0345431626032873,1.0147447495913013,3,0,0,False,False
sem_controle,sem_controle,4,848,1.034600409755762,1.0147927539248478,3,0,0,False,False
sem_controle,sem_controle,4,852r,1.0350563631017402,1.015602468750023,3,0,0,False,False
sem_controle,sem_controle,4,856,1.0394191601065481,1.0394191601065481,1,0,0,False,False
sem_controle,sem_controle,4,852,1.0350110699427408,1.0155667127858046,3,0,0,False,False
sem_controle,sem_controle,4,864,1.0150208727970926,1.0150208727970926,1,0,0,False,False
sem_controle,sem_controle,4,838,1.0321896726420352,1.0321896726420352,1,0,0,False,False
sem_controle,sem_controle,5,800,1.0506393917986803,1.0505171741209611,3,3,0,True,False
sem_controle,sem_controle,5,802,1.050519127112027,1.0500225916028032,3,1,0,True,False
sem_controle,sem_controle,5,806,1.050450181606908,1.0496873410534966,3,0,0,False,False
sem_controle,sem_controle,5,808,1.0493326450299656,1.0433226638636544,3,0,0,False,False
sem_controle,sem_controle,5,810,1.048743442272219,1.048743442272219,1,0,0,False,False
sem_controle,sem_controle,5,812,1.0477645749701021,1.0358291051332071,3,0,0,False,False
sem_controle,sem_controle,5,812r,1.0478177792797174,1.0358451601396161,3,0,0,False,False
sem_controle,sem_controle,5,814,1.046481847794391,1.0297983234762997,3,0,0,False,False
sem_controle,sem_controle,5,850,1.0464804756969754,1.0297949853058554,3,0,0,False,False
sem_controle,sem_controle,5,816,1.046437942275659,1.02969149877072,3,0,0,False,False
sem_controle,sem_controle,5,818,1.0293049311342484,1.0293049311342484,1,0,0,False,False
sem_controle,sem_controle,5,824,1.0450850714048536,1.0279671313623298,3,0,0,False,False
sem_controle,sem_controle,5,820,1.0193456713595344,1.0193456713595344,1,0,0,False,False
sem_controle,sem_controle,5,822,1.018055989025792,1.018055989025792,1,0,0,False,False
sem_controle,sem_controle,5,826,1.0444673155266972,1.0444673155266972,1,0,0,False,False
sem_controle,sem_controle,5,828,1.044968726726859,1.027827082164313,3,0,0,False,False
sem_controle,sem_controle,5,830,1.0421771197491476,1.0244593892185057,3,0,0,False,False
sem_controle,sem_controle,5,854,1.0421137023576048,1.024383157096803,3,0,0,False,False
sem_controle,sem_controle,5,832,1.0376184354041749,1.0190358664125523,3,0,0,False,False
sem_controle,sem_controle,5,858,1.0372376135633505,1.0185309510002616,3,0,0,False,False
sem_controle,sem_controle,5,834,1.0368257031313495,1.017963986722974,3,0,0,False,False
sem_controle,sem_controle,5,860,1.0366624104034086,1.0177723180459763,3,0,0,False,False
sem_controle,sem_controle,5,842,1.0368381473842723,1.0179719381083203,3,0,0,False,False
sem_controle,sem_controle,5,836,1.0366016171094037,1.0176822972284587,3,0,0,False,False
sem_controle,sem_controle,5,840,1.0365899611414864,1.0176714409682215,3,0,0,False,False
sem_controle,sem_controle,5,862,1.0366034430532771,1.0176816517293112,3,0,0,False,False
sem_controle,sem_controle,5,844,1.0368983374554468,1.0180167213601854,3,0,0,False,False
sem_controle,sem_controle,5,846,1.0372786762589228,1.018355968575144,3,0,0,False,False
sem_controle,sem_controle,5,848,1.0373365005320887,1.0184047738819064,3,0,0,False,False
sem_controle,sem_controle,5,852r,1.0376196752265467,1.0190373464173028,3,0,0,False,False
sem_controle,sem_controle,5,856,1.041450193224902,1.041450193224902,1,0,0,False,False
sem_controle,sem_controle,5,852,1.0375700156973051,1.0189968070303035,3,0,0,False,False
sem_controle,sem_controle,5,864,1.0185289800943633,1.0185289800943633,1,0,0,False,False
sem_controle,sem_controle,5,838,1.035054786201898,1.035054786201898,1,0,0,False,False
sem_controle,sem_controle,6,800,1.0506384889471005,1.050507993952583,3,3,0,True,False
sem_controle,sem_controle,6,802,1.050565999119799,1.0500467431200078,3,1,0,True,False
sem_controle,sem_controle,6,806,1.0505296461306295,1.0497336354355682,3,1,0,True,False
sem_controle,sem_controle,6,808,1.0500238056668907,1.0437716078456074,3,0,0,False,False
sem_controle,sem_controle,6,810,1.0492549815179808,1.0492549815179808,1,0,0,False,False
sem_controle,sem_controle,6,812,1.0491448090390418,1.036731681846949,3,0,0,False,False
sem_controle,sem_controle,6,812r,1.0491997985652426,1.0367474577446298,3,0,0,False,False
sem_controle,sem_controle,6,814,1.048379398230184,1.0310472746307375,3,0,0,False,False
sem_controle,sem_controle,6,850,1.048378245454802,1.0310441375649206,3,0,0,False,False
sem_controle,sem_controle,6,816,1.04834074378191,1.0309450628087067,3,0,0,False,False
sem_controle,sem_controle,6,818,1.0305380805349549,1.0305380805349549,1,0,0,False,False
sem_controle,sem_controle,6,824,1.047157904836951,1.0293728316506563,3,0,0,False,False
sem_controle,sem_controle,6,820,1.0200653434271811,1.0200653434271811,1,0,0,False,False
sem_controle,sem_controle,6,822,1.0187109141171586,1.0187109141171586,1,0,0,False,False
sem_controle,sem_controle,6,826,1.0460482760069896,1.0460482760069896,1,0,0,False,False
sem_controle,sem_controle,6,828,1.047045538729875,1.0292371005223162,3,0,0,False,False
sem_controle,sem_controle,6,830,1.044222209515069,1.0258419443717555,3,0,0,False,False
sem_controle,sem_controle,6,854,1.0441540612518274,1.0257610425609416,3,0,0,False,False
sem_controle,sem_controle,6,832,1.039316562019864,1.020076271707102,3,0,0,False,False
sem_controle,sem_controle,6,858,1.0388661668835908,1.0195004726168608,3,0,0,False,False
sem_controle,sem_controle,6,834,1.0383735290600866,1.0188509924757854,3,0,0,False,False
sem_controle,sem_controle,6,860,1.0382020025515801,1.0186497407671282,3,0,0,False,False
sem_controle,sem_controle,6,842,1.0383837290185303,1.0188567509038466,3,0,0,False,False
sem_controle,sem_controle,6,836,1.0381381200583866,1.0185552676509002,3,0,0,False,False
sem_controle,sem_controle,6,840,1.0381258761156469,1.018543865173867,3,0,0,False,False
sem_controle,sem_controle,6,862,1.0381400358101809,1.0185545969853063,3,0,0,False,False
sem_controle,sem_controle,6,844,1.0384331104698472,1.0188912800125136,3,0,0,False,False
sem_controle,sem_controle,6,846,1.0388106782203943,1.0192274706325883,3,0,0,False,False
sem_controle,sem_controle,6,848,1.0388682235972242,1.019275808557312,3,0,0,False,False
sem_controle,sem_controle,6,852r,1.0393178945210428,1.0200778433825148,3,0,0,False,False
sem_controle,sem_controle,6,856,1.0429636010134105,1.0429636010134105,1,0,0,False,False
sem_controle,sem_controle,6,852,1.0392712876798536,1.0200407706593146,3,0,0,False,False
sem_controle,sem_controle,6,864,1.0194983905400619,1.0194983905400619,1,0,0,False,False
sem_controle,sem_controle,6,838,1.036010558144939,1.036010558144939,1,0,0,False,False
sem_controle,sem_controle,7,800,1.0507613168176497,1.0506411387565135,3,3,0,True,False
sem_controle,sem_controle,7,802,1.0508852584626638,1.050403888640804,3,2,0,True,False
sem_controle,sem_controle,7,806,1.0509799411302259,1.050241071750083,3,2,0,True,False
sem_controle,sem_controle,7,808,1.0528927697920667,1.0470713068107476,3,2,0,True,False
sem_controle,sem_controle,7,810,1.0519395426701998,1.0519395426701998,1,1,0,True,False
sem_controle,sem_controle,7,812,1.0548127398518041,1.0432525874975216,3,2,0,True,False
sem_controle,sem_controle,7,812r,1.054885032458894,1.043288207035897,3,2,0,True,False
sem_controle,sem_controle,7,814,1.0562617280018054,1.0401195236207184,3,2,0,True,False
sem_controle,sem_controle,7,850,1.0562616463457974,1.0401175933363567,3,2,0,True,False
sem_controle,sem_controle,7,816,1.0562538666391135,1.0400523311743388,3,2,0,True,False
sem_controle,sem_controle,7,818,1.0396684612454663,1.0396684612454663,1,0,0,False,False
sem_controle,sem_controle,7,824,1.0558852978158422,1.0393252537101363,3,2,0,True,False
sem_controle,sem_controle,7,820,1.0297944819371883,1.0297944819371883,1,0,0,False,False
sem_controle,sem_controle,7,822,1.0285183463314975,1.0285183463314975,1,0,0,False,False
sem_controle,sem_controle,7,826,1.0540577550289403,1.0540577550289403,1,1,0,True,False
sem_controle,sem_controle,7,828,1.0558243986090114,1.039242659720974,3,2,0,True,False
sem_controle,sem_controle,7,830,1.053993713057545,1.0368719010918788,3,2,0,True,False
sem_controle,sem_controle,7,854,1.0539419914812278,1.0368078628459065,3,2,0,True,False
sem_controle,sem_controle,7,832,1.0502737503980755,1.0323242342469774,3,0,0,False,False
sem_controle,sem_controle,7,858,1.0498977580007545,1.0318257273667166,3,0,0,False,False
sem_controle,sem_controle,7,834,1.0494912462725607,1.031265999647487,3,0,0,False,False
sem_controle,sem_controle,7,860,1.0493281382837518,1.0310748912533887,3,0,0,False,False
sem_controle,sem_controle,7,842,1.049504003815485,1.0312743067016872,3,0,0,False,False
sem_controle,sem_controle,7,836,1.0492675363780553,1.0309853990245017,3,0,0,False,False
sem_controle,sem_controle,7,840,1.0492558813961812,1.0309745423033096,3,0,0,False,False
sem_controle,sem_controle,7,862,1.0492693424062436,1.0309847573043358,3,0,0,False,False
sem_controle,sem_controle,7,844,1.0495656998004559,1.0313207198079233,3,0,0,False,False
sem_controle,sem_controle,7,846,1.0499523290349462,1.0316666778682795,3,0,0,False,False
sem_controle,sem_controle,7,848,1.0500110321864096,1.0317164657808402,3,0,0,False,False
sem_controle,sem_controle,7,852r,1.0502747684388434,1.032325482251441,3,0,0,False,False
sem_controle,sem_controle,7,856,1.0520062512111499,1.0520062512111499,1,1,0,True,False
sem_controle,sem_controle,7,852,1.0502211878604544,1.0322810102611533,3,0,0,False,False
sem_controle,sem_controle,7,864,1.03182378965535,1.03182378965535,1,0,0,False,False
sem_controle,sem_controle,7,838,1.0464343196763977,1.0464343196763977,1,0,0,False,False
sem_controle,sem_controle,8,800,1.0507299809574613,1.0505845106042344,3,3,0,True,False
sem_controle,sem_controle,8,802,1.0509466496974875,1.0503959107446275,3,2,0,True,False
sem_controle,sem_controle,8,806,1.0511052320976106,1.0502651416454802,3,2,0,True,False
sem_controle,sem_controle,8,808,1.054229461807323,1.0476699459852479,3,2,0,True,False
sem_controle,sem_controle,8,810,1.0528425827539818,1.0528425827539818,1,1,0,True,False
sem_controle,sem_controle,8,812,1.0575102011764947,1.0444931967977302,3,2,0,True,False
sem_controle,sem_controle,8,812r,1.057583876521282,1.0445240105706748,3,2,0,True,False
sem_controle,sem_controle,8,814,1.0600163286221698,1.041839830279119,3,2,0,True,False
sem_controle,sem_controle,8,850,1.060016818278459,1.041838233485066,3,2,0,True,False
sem_controle,sem_controle,8,816,1.0600224693101732,1.0417788677257467,3,2,0,True,False
sem_controle,sem_controle,8,818,1.041333628669332,1.041333628669332,1,0,0,False,False
sem_controle,sem_controle,8,824,1.0599112401439814,1.0413146095825174,3,2,0,True,False
sem_controle,sem_controle,8,820,1.0299157555701297,1.0299157555701297,1,0,0,False,False
sem_controle,sem_controle,8,822,1.02844486430497,1.02844486430497,1,0,0,False,False
sem_controle,sem_controle,8,826,1.056913515709723,1.056913515709723,1,1,0,True,False
sem_controle,sem_controle,8,828,1.0598510554884049,1.041233761202846,3,2,0,True,False
sem_controle,sem_controle,8,830,1.0577279893298046,1.0385845253845623,3,2,0,True,False
sem_controle,sem_controle,8,854,1.0576595508511988,1.0385040293283911,3,2,0,True,False
sem_controle,sem_controle,8,832,1.052785988305247,1.0328350005043847,3,1,0,True,False
sem_controle,sem_controle,8,858,1.0521982824682838,1.0321219755921565,3,1,0,True,False
sem_controle,sem_controle,8,834,1.0515460409426731,1.0313125043620173,3,1,0,True,False
sem_controle,sem_controle,8,860,1.0513580555660542,1.0310926791917348,3,1,0,True,False
sem_controle,sem_controle,8,842,1.0515519149850852,1.0313141176730467,3,1,0,True,False
sem_controle,sem_controle,8,836,1.0512881354091228,1.0309898255295962,3,1,0,True,False
sem_controle,sem_controle,8,840,1.0512747037001249,1.0309773343607964,3,1,0,True,False
sem_controle,sem_controle,8,862,1.05129021149357,1.0309891086813041,3,1,0,True,False
sem_controle,sem_controle,8,844,1.0515804593977152,1.0313292182445106,3,1,0,True,False
sem_controle,sem_controle,8,846,1.0519574443183222,1.0316648710871155,3,1,0,True,False
sem_controle,sem_controle,8,848,1.0520151428548525,1.0317130853855125,3,1,0,True,False
sem_controle,sem_controle,8,852r,1.0527873322663883,1.032836569842869,3,1,0,True,False
sem_controle,sem_controle,8,856,1.0544737989236805,1.0544737989236805,1,1,0,True,False
sem_controle,sem_controle,8,852,1.0527437762965532,1.0328033292450105,3,1,0,True,False
sem_controle,sem_controle,8,864,1.0321197023891258,1.0321197023891258,1,0,0,False,False
sem_controle,sem_controle,8,838,1.04707233823833,1.04707233823833,1,0,0,False,False
sem_controle,sem_controle,9,800,1.0507439399537326,1.0505912943608295,3,3,0,True,False
sem_controle,sem_controle,9,802,1.0510452275126276,1.050477114756257,3,2,0,True,False
sem_controle,sem_controle,9,806,1.0512611097459967,1.0503960416560432,3,2,0,True,False
sem_controle,sem_controle,9,808,1.0554577020864742,1.0487170539512403,3,2,0,True,False
sem_controle,sem_controle,9,810,1.0538494501064486,1.0538494501064486,1,1,0,True,False
sem_controle,sem_controle,9,812,1.0599647098155809,1.0465922305354622,3,2,0,True,False
sem_controle,sem_controle,9,812r,1.060042979690232,1.0466258283191505,3,2,0,True,False
sem_controle,sem_controle,9,814,1.063436056175791,1.0447632497477013,3,2,0,True,False
sem_controle,sem_controle,9,850,1.0634370393865165,1.0447620878032085,3,2,0,True,False
sem_controle,sem_controle,9,816,1.0634553594000655,1.044713470407664,3,2,0,True,False
sem_controle,sem_controle,9,818,1.0442484821550648,1.0442484821550648,1,0,0,False,False
