hora,iteracao_k,erro_de_consenso_global,erro_de_consenso_max_intra_particao,enlaces_ativos,lambda_2,agente_isolado_c3,tensao_vista_pelo_controle_pu,tensao_maxima_barras_pv_pu,rho_816,tensao_816,rho_824,tensao_824,rho_828,tensao_828,rho_830,tensao_830,rho_850,tensao_850,rho_832,tensao_832,arquitetura,cenario
7,11,0.062140365941761144,0.062140365941761144,6,0.6570769172228301,False,1.055749718770449,1.055702108884249,0.18745509697964666,1.0556920460286388,0.06757651788873578,1.0552931981550757,0.02786827429156042,1.0552314037513422,0.015042727092385627,1.0533894506406203,0.023122906732225914,1.055702108884249,0.008987326198809865,1.0496618685434187,leader_follower,C0
7,12,0.06406668199230094,0.06406668199230094,6,0.6570769172228301,False,1.055702108884249,1.0556550540140082,0.1959858782190734,1.0556448087302561,0.0735293052782734,1.0552419987309876,0.03234872369122718,1.0551800192534442,0.01852701489888814,1.0533352760604562,0.026829215229434836,1.0556550540140082,0.011343256287712539,1.0496057313006897,leader_follower,C0
7,13,0.06568985090866228,0.06568985090866228,6,0.6570769172228301,False,1.0556550540140082,1.05560852791737,0.20385171946564734,1.0555981031057142,0.07929195549575926,1.0551912672898132,0.036908535823678375,1.0551290930230084,0.02221433308603576,1.0532813550153948,0.030647870358863096,1.05560852791737,0.013924249444666255,1.0495496621320048,leader_follower,C0
7,14,0.06704765395339375,0.06704765395339375,6,0.6570769172228301,False,1.05560852791737,1.0555625073695356,0.21113439839084872,1.0555519057399505,0.0848806653559111,1.0551409937272513,0.04152340531275142,1.0550786164316688,0.026068956421114085,1.0532277053369739,0.03456235818384176,1.0555625073695356,0.016711519597032397,1.04949369432151,leader_follower,C0
7,15,0.06817301048396622,0.06817301048396622,6,0.6570769172228301,False,1.0555625073695356,1.0555169717374437,0.21790464639937027,1.0555061958309389,0.09031035965919587,1.055091168610252,0.04617387383800515,1.055028581332821,0.030060264863508254,1.0531743426016245,0.03855803598759715,1.0555169717374437,0.019686659361500623,1.049437858582535,leader_follower,C0
7,16,0.06909464217884047,0.06909464217884047,6,0.6570769172228301,False,1.0555169717374437,1.055471902659551,0.22422379062989303,1.05546095486685,0.09559460586709337,1.05504178316035,0.05084435331245412,1.0549789800680591,0.03416216154660588,1.05312128032309,0.04262189864116603,1.055471902659551,0.022831888799183377,1.0493821830578425,leader_follower,C0
7,17,0.06983763940719033,0.06983763940719033,6,0.6570769172228301,False,1.055471902659551,1.0554272837368461,0.23014510646718087,1.0554161663147081,0.1007456433641322,1.0549928291884982,0.05552236344391929,1.0549298054229057,0.038352483023340614,1.0530685301228797,0.04674239202273012,1.0554272837368461,0.026130223772847152,1.0493266933423564,leader_follower,C0
7,18,0.07042394581514798,0.07042394581514798,6,0.6570769172228301,False,1.0554272837368461,1.0553831002758607,0.23571494796756987,1.0553718153614573,0.10577446533770449,1.0549442990423497,0.06019793002719166,1.0548810505929525,0.04261244792666864,1.0530161019229654,0.05090925437141839,1.0553831002758607,0.029565585147827644,1.049271412584605,leader_follower,C0
7,19,0.07087277395852445,0.07087277395852445,6,0.6570769172228301,False,1.0553831002758607,1.055339339083945,0.24097370224189552,1.0553278887076343,0.1106909213965489,1.0548961855756056,0.06486310556218997,1.0548327091700624,0.0469261626842141,1.0529640041571526,0.05511337692107599,1.055339339083945,0.033122863351759436,1.0492163616569687,leader_follower,C0
7,20,0.07120096251623798,0.07120096251623798,6,0.6570769172228301,False,1.055339339083945,1.055295988265583,0.24595660085406226,1.055284374362071,0.1155038248191347,1.0548484820836568,0.0695115843882538,1.0547847750921129,0.05128018887002039,1.052912243915083,0.059346679699291735,1.055295988265583,0.03678794894664553,1.0491615592572212,leader_follower,C0
7,21,0.07142328378960654,0.07142328378960654,6,0.6570769172228301,False,1.055295988265583,1.055253037072832,0.25069441284282257,1.0552412614911477,0.12022105656650198,1.0548011822796775,0.07413839187369504,1.0547372426319643,0.05566316992793785,1.052860827124446,0.06360200028894597,1.055253037072832,0.04054773740541989,1.0491070221019927,leader_follower,C0
7,22,0.07155270890476323,0.07155270890476323,6,0.6570769172228301,False,1.055253037072832,1.0552104757540206,0.25521403882759514,1.055198540266251,0.12484966245082825,1.0547542802433556,0.07873963233153666,1.0546901063568064,0.0600655119790654,1.0528097586709115,0.06787299412778294,1.0552104757540206,0.04439011455267424,1.0490527650471237,leader_follower,C0
7,23,0.07160063688396728,0.07160063688396728,6,0.6570769172228301,False,1.0552104757540206,1.0551682954386372,0.2595390215349035,1.0551562017477247,0.12939594210656657,1.0547077703961476,0.08331228395934005,1.0546433611130086,0.0644791123959302,1.0527590425371538,0.07215404522765279,1.0551682954386372,0.048303927815192355,1.0489988012588152,leader_follower,C0
7,24,0.07157709286829486,0.07157709286829486,6,0.6570769172228301,False,1.0551682954386372,1.0551264880231732,0.2636899854900332,1.055114237769769,0.13386552950693267,1.0546616474603332,0.0878540317233095,1.0545970019931727,0.06889712979511894,1.0527086818997562,0.07644018633344124,1.0551264880231732,0.05227894738393576,1.0489451423371756,leader_follower,C0
7,25,0.0714908999042873,0.0714908999042873,6,0.6570769172228301,False,1.0551264880231732,1.0550850460838903,0.2676850162753823,1.0550726408524274,0.138263465344597,1.0546159064361103,0.09236313103254827,1.0545510243202827,0.07331378953953775,1.052658679232049,0.08072702761438519,1.0550850460838903,0.05630582054218667,1.0488917984566701,leader_follower,C0
7,26,0.07134982808146317,0.07134982808146317,6,0.6570769172228301,False,1.0550850460838903,1.0550439628017088,0.27153998820636943,1.055031404125818,0.1425942618260178,1.054570542582564,0.09683829650238797,1.0545054236348692,0.07772421946751408,1.0526090363989469,0.08501069304491284,1.0550439628017088,0.06037602172088642,1.048838778506988,leader_follower,C0
7,27,0.07116072420988889,0.07116072420988889,6,0.6570769172228301,False,1.0550439628017088,1.0550032318725016,0.2752688478181877,1.0549905212397672,0.1468619605386206,1.054525551373429,0.10127861121718063,1.0544601956559225,0.08212431123622618,1.052559754707907,0.08928776369152613,1.0550032318725016,0.06448180027489082,1.0487860901810495,leader_follower,C0
7,28,0.07092962470310707,0.07092962470310707,6,0.6570769172228301,False,1.0550032318725016,1.054962847462266,0.2788838593007674,1.0549499863184302,0.15107018405712605,1.0544809284923238,0.10568345277392821,1.0544153362806892,0.08651060330893524,1.052510834990923,0.093555227187386,1.054962847462266,0.06861612751099672,1.0487337400994252,leader_follower,C0
7,29,0.07066185403995554,0.07066185403995554,6,0.6570769172228301,False,1.054962847462266,1.0549228041513052,0.2823958174048241,1.0549097939040721,0.15522218190557663,1.054436669814337,0.11005243307696236,1.0543708415704454,0.09088018219950919,1.0524622776687915,0.09781043273986934,1.0549228041513052,0.07277264412372826,1.0486817339271477,leader_follower,C0
7,30,0.07036211073305007,0.07036211073305007,6,0.6570769172228301,False,1.0549228041513052,1.054883096878821,0.28581423224480884,1.0548699389011487,0.15932087148973095,1.0543927713774488,0.11438534940215588,1.0543267077251337,0.09523059910247808,1.0524140827849435,0.10205105107473701,1.054883096878821,0.0769456088930851,1.0486300764389953,leader_follower,C0
7,31,0.07003454247250009,0.07003454247250009,6,0.6570769172228301,False,1.054883096878821,1.0548437209025268,0.28914748984640054,1.0548304165356042,0.16336887453181576,1.0543492293699297,0.11868214470013876,1.0542829310739321,0.0995597994811342,1.0523662500575408,0.10627503878491754,1.0548437209025268,0.08112984925669375,1.048578771618949,leader_follower,C0
7,32,0.06968281189972214,0.06968281189972214,6,0.6570769172228301,False,1.0548437209025268,1.0548046717772916,0.29240299180660334,1.0547912223331675,0.16736854948781735,1.054306040130579,0.1229428754689175,1.05423950807806,0.10386606356826553,1.0523187789323343,0.11048060660406606,1.0548046717772916,0.08532071417806439,1.0485278227498835,leader_follower,C0
7,33,0.06931015426722258,0.06931015426722258,6,0.6570769172228301,False,1.0548046717772916,1.05476594529119,0.2955872769732637,1.054752352055052,0.17132202039050648,1.054263200102059,0.1271676858219588,1.0541964352862438,0.10814795605767427,1.0522716685797158,0.1146661911743909,1.05476594529119,0.089514029582398,1.0484772324399108,leader_follower,C0
7,34,0.06891942795778666,0.06891942795778666,6,0.6570769172228301,False,1.05476594529119,1.0547275374810587,0.298706127332087,1.0547138017134072,0.17523120252352214,1.054220705868303,0.13135678662266934,1.054153709374535,0.11240428353784113,1.052224917985174,0.11883042992562524,1.0547275374810587,0.09370605651439681,1.048427002766679,leader_follower,C0
7,35,0.06851315891526209,0.06851315891526209,6,0.6570769172228301,False,1.0547275374810587,1.0546894445735073,0.3017646606026197,1.0546755675119301,0.17909782524182466,1.054178554104035,0.13551043875867344,1.0541113270971032,0.11663405844994318,1.0521785259242167,0.1229721387254393,1.0546894445735073,0.09789345208293489,1.0483771352621467,leader_follower,C0
7,36,0.06809357962658262,0.06809357962658262,6,0.6570769172228301,False,1.0546894445735073,1.0546516629657094,0.30476741091002363,1.0546376458265316,0.1829234523020344,1.0541367415707161,0.1396289397877436,1.054069285283916,0.12083646854731424,1.0521324909972345,0.12709029199183677,1.0546516629657094,0.10207323319001896,1.0483276309879768,leader_follower,C0
7,37,0.06766266340957755,0.06766266340957755,6,0.6570769172228301,False,1.0546516629657094,1.0546141892339482,0.30771839930390577,1.0546000332137426,0.18670949993261787,1.0540952651372928,0.14371261333338717,1.0540275808629294,0.12501085099480622,1.0520868116824809,0.13118400500247965,1.0546141892339482,0.10624274299032192,1.0482784906205105,leader_follower,C0
7,38,0.06722215463831052,0.06722215463831052,6,0.6570769172228301,False,1.0546141892339482,1.054577020089833,0.31062119557843204,1.0545627263667028,0.19045725290627102,1.054054121743401,0.14776180071016212,1.0539862108242675,0.1291566703858486,1.0520414863206442,0.1352525181541975,1.054577020089833,0.11039961999234821,1.048229714452319,leader_follower,C0
7,39,0.06677359531545378,0.06677359531545378,6,0.6570769172228301,False,1.054577020089833,1.0545401523612683,0.31347897224890336,1.05452572209598,0.19416787886026746,1.0540133083882122,0.15177685435546134,1.0539451722100612,0.13327350006795902,1.0519965131262639,0.1392951829578434,1.0545401523612683,0.11454176968598975,1.048181302425516,leader_follower,C0
7,40,0.06631834848365488,0.06631834848365488,6,0.6570769172228301,False,1.0545401523612683,1.0545035830102683,0.31629455182380534,1.0544890173473478,0.19784244102383508,1.053972822158381,0.15575813272501196,1.053904462143537,0.13736100626419012,1.0519518902425427,0.14331144958129108,1.0545035830102683,0.11866733856463203,1.0481332542192918,leader_follower,C0
7,41,0.06585761892423019,0.06585761892423019,6,0.6570769172228301,False,1.0545035830102683,1.0544673090931154,0.31907044840848464,1.0544526091617583,0.2014819095336023,1.0539326601917625,0.15970599636467883,1.0538640777933077,0.14141893456051058,1.0519076157179987,0.14730085576608842,1.0544673090931154,0.12277469040074188,1.0480855692363102,leader_follower,C0
7,42,0.06539247136959897,0.06539247136959897,6,0.6570769172228301,False,1.0544673090931154,1.0544313277615445,0.32180890406158086,1.054416494676445,0.20508717152334313,1.0538928196846955,0.16362080492547137,1.0538240163814037,0.14544709839546827,1.0518636875314828,0.15126301696552,1.0544313277615445,0.12686238462829963,1.048038246648092,leader_follower,C0
7,43,0.06492384660096324,0.06492384660096324,6,0.6570769172228301,False,1.0544313277615445,1.0543956362474878,0.3245119207795967,1.0543806711095873,0.20865904008710026,1.0538532978814765,0.16750291493678282,1.0537842751733517,0.1494453692454774,1.0518201035960817,0.15519761757394518,1.0543956362474878,0.13092915668450303,1.0479912854151845,leader_follower,C0
7,44,0.06445257565453522,0.06445257565453522,6,0.6570769172228301,False,1.0543956362474878,1.0543602318738274,0.32718128856828593,1.054345135770991,0.21219826225860425,1.0538140920896064,0.1713526781799515,1.053744851493986,0.15341366824877295,1.051776861787983,0.15910440312315272,1.0543602318738274,0.13497390016607672,1.0479446843321407,leader_follower,C0
7,45,0.06397939240651972,0.06397939240651972,6,0.6570769172228301,False,1.0543602318738274,1.0543251120238006,0.3298186102191426,1.0543098860314433,0.21570552610786717,1.0537751996532652,0.17517044053786388,1.053705742701432,0.15735195904969934,1.0517339599323245,0.16298317334048534,1.0543251120238006,0.13899565065892272,1.0478984420281225,leader_follower,C0
7,46,0.06350494465594418,0.06350494465594418,6,0.6570769172228301,False,1.0543251120238006,1.0542902795942852,0.3324253229862663,1.0542749247950949,0.21918146707018224,1.0537366240626944,0.17895654121817034,1.0536669523490172,0.16126024167952444,1.0516914032420641,0.16683377597299087,1.0542902795942852,0.14299357110584981,1.0478525644455856,leader_follower,C0
7,47,0.06302981339256054,0.06302981339256054,6,0.6570769172228301,False,1.0542902795942852,1.0542557267816566,0.3350027449716782,1.0542402442281864,0.22262667356466237,1.0536983568088425,0.182711312270398,1.0536284718865034,0.16513854731820982,1.0516491822985818,0.17065610129575484,1.0542557267816566,0.14696693858370666,1.0478070427619426,leader_follower,C0
7,48,0.06255450147492987,0.06255450147492987,6,0.6570769172228301,False,1.0542557267816566,1.0542214509017198,0.3375520336454582,1.054205841634577,0.22604169653863637,1.0536603950743644,0.18643507832741069,1.0535902984989387,0.16898693380649868,1.0516072944562418,0.17445007722564057,1.0542214509017198,0.15091513236904802,1.0477618748204123,leader_follower,C0
7,49,0.06207945168332856,0.06207945168332856,6,0.6570769172228301,False,1.0542214509017198,1.0541874495666832,0.34007423196958675,1.0541717146158667,0.22942704646906978,1.0536227363605342,0.1901281572757963,1.0535524296912593,0.17280548179650768,1.0515657374266514,0.1782156657318508,1.0541874495666832,0.1548376231784801,1.0477170587697406,leader_follower,C0
7,50,0.061605053930848724,0.061605053930848724,6,0.6570769172228301,False,1.0541874495666832,1.054153720428794,0.342570282219583,1.0541378608140721,0.23278319906407385,1.0535853781975981,0.19379085956146044,1.0535148629956435,0.1765942916989463,1.0515245089045302,0.18195285810660167,1.054153720428794,0.15873396360404188,1.047672592681268,leader_follower,C0
7,51,0.061131651225464045,0.061131651225464045,6,0.6570769172228301,False,1.054153720428794,1.0541202611887621,0.3450410371709683,1.0541042779199692,0.23611059951331112,1.0535483181529037,0.19742348816814365,1.0534775959796943,0.18035348074397456,1.0514836065765747,0.18566167144781118,1.0541202611887621,0.16260377935446851,1.047628474555164,leader_follower,C0
7,52,0.06065954498538249,0.06065954498538249,6,0.6570769172228301,False,1.0541202611887621,1.0540870695749331,0.3474872701718358,1.054070963652265,0.23940966588780943,1.0535115538124098,0.20102633882164336,1.0534406262282179,0.18408318043197552,1.051443028109782,0.18934214565919794,1.0540870695749331,0.16644676137002562,1.0475847023177465,leader_follower,C0
7,53,0.06018899972283192,0.06018899972283192,6,0.6570769172228301,False,1.0540870695749331,1.0540541433598143,0.34990968399916356,1.0540379157740989,0.24268079205268422,1.0534750827985286,0.2045997002677264,1.05340395136125,0.1877835343681239,1.0514027711741452,0.19299434077790073,1.0540541433598143,0.17026265875155433,1.0475412738512948,leader_follower,C0
7,54,0.059720247231557666,0.059720247231557666,6,0.6570769172228301,False,1.0540541433598143,1.0540214803444141,0.35230891880715487,1.054005132077364,0.2459243502004739,1.0534389027557556,0.20814385458195228,1.0533675690198494,0.19145469641968713,1.051362833432426,0.1966183345843441,1.0540214803444141,0.17405127242261206,1.0474981869888567,leader_follower,C0
7,55,0.05925349027645924,0.05925349027645924,6,0.6570769172228301,False,1.0540214803444141,1.0539890783696761,0.3546855590947784,1.053972610394111,0.24914069309581216,1.053403011362659,0.21165907749132837,1.0533314768781918,0.1950968291408408,1.051323212554972,0.20021422046596757,1.0539890783696761,0.1778124494495674,1.0474554395329843,leader_follower,C0
7,56,0.0587889058894111,0.0587889058894111,6,0.6570769172228301,False,1.0539890783696761,1.05395693528565,0.35704013994333117,1.0539403485656542,0.25233015605658515,1.0533674063005187,0.21514563870032774,1.0532956726122125,0.19871010242010986,1.0512839061885306,0.2037821055140205,1.05395693528565,0.18154607795230077,1.0474130292231572,leader_follower,C0
7,57,0.05832664824167035,0.05832664824167035,6,0.6570769172228301,False,1.05395693528565,1.053925048998991,0.35937315239045625,1.0539083444901913,0.2554930587212392,1.053332085306055,0.218603802213001,1.0532601539528021,0.20229469231579794,1.0512449120209648,0.20732210882850954,1.053925048998991,0.18525208254592074,1.0473709538208393,leader_follower,C0
7,58,0.057866851278225134,0.057866851278225134,6,0.6570769172228301,False,1.053925048998991,1.05389341742209,0.36168504844054195,1.0538765960717444,0.2586297065992807,1.0532970461154036,0.2220338266481735,1.0532249186294063,0.20585078005078372,1.0512062277157788,0.21083436001141442,1.05389341742209,0.18893042025968554,1.0473292110262398,leader_follower,C0
7,59,0.05740963096745049,0.05740963096745049,6,0.6570769172228301,False,1.05389341742209,1.0538620384916682,0.3639762452441147,1.053845101238856,0.2617403924829953,1.0532622864870926,0.22543596554045975,1.0531899643933897,0.20937855114378714,1.0511678509450266,0.21431899782399888,1.0538620384916682,0.1925810768849737,1.0472877985279738,leader_follower,C0
7,60,0.05695508733325294,0.05695508733325294,6,0.6570769172228301,False,1.0538620384916682,1.0538309101726526,0.36624712890893535,1.0538138579484153,0.2648253976762599,1.0532278042052399,0.2288104676314369,1.0531552890212108,0.2128781946566012,1.0511297793919891,0.21777616899729213,1.0538309101726526,0.19620406370814455,1.0472467140039938,leader_follower,C0
7,61,0.056503306267017425,0.056503306267017425,6,0.6570769172228301,False,1.0538309101726526,1.0538000304608401,0.36849805790008566,1.053782864188335,0.26788499309440733,1.0531935970834538,0.23215757714310145,1.0531208903184477,0.21634990254252232,1.0510920107585129,0.22120602717214702,1.0538000304608401,0.19979941458966916,1.047205955134566,leader_follower,C0
7,62,0.05605436114190092,0.05605436114190092,6,0.6570769172228301,False,1.0538000304608401,1.0537693973672324,0.37072936607000645,1.0537521179618583,0.27091944024975934,1.0531596629488595,0.23547753403488925,1.0530867661038275,0.21979386908088963,1.0510545427489528,0.22460873195717332,1.0537693973672324,0.20336718335341547,1.047165519585231,leader_follower,C0
7,63,0.05560831421987707,0.05560831421987707,6,0.6570769172228301,False,1.0537693973672324,1.0537390089114091,0.3729413652694604,1.0537216172808876,0.27392899213522454,1.053125999634692,0.2387705742450343,1.0530529142017762,0.22321029038593684,1.0510173730620147,0.22798444809259738,1.0537390089114091,0.20690744145404177,1.0471254049972596,leader_follower,C0
7,64,0.05516521789138789,0.05516521789138789,6,0.6570769172228301,False,1.0537390089114091,1.05370886315145,0.3751343476374666,1.0536913601959705,0.2769138940021276,1.0530926050129188,0.2420369299168831,1.0530193324752792,0.22659936398022984,1.0509804994292695,0.23133334470883254,1.05370886315145,0.21042027589380105,1.0470856090355944,leader_follower,C0
7,65,0.05472511582978426,0.05472511582978426,6,0.6570769172228301,False,1.05370886315145,1.0536789581534087,0.37730858778882637,1.0536613447657326,0.27987438404492754,1.0530594769627708,0.24527682960831498,1.0529860187943534,0.22996128842443916,1.0509439195824206,0.23465559466710936,1.0536789581534087,0.21390578736297297,1.0470461293541369,leader_follower,C0
7,66,0.0542880439634667,0.0542880439634667,6,0.6570769172228301,False,1.0536789581534087,1.0536492920074194,0.3794643445985533,1.0536315690729705,0.2828106940331722,1.0530266133868798,0.2484904984837711,1.0529529710522023,0.23329626299553016,1.0509076312698964,0.23795137397227795,1.0536492920074194,0.21736408858032905,1.0470069636123518,leader_follower,C0
7,67,0.05385403136904677,0.05385403136904677,6,0.6570769172228301,False,1.0536492920074194,1.0536198628174696,0.38160186287475334,1.0536020312144236,0.28572304985901986,1.0529940122014145,0.25167815849396447,1.052920187155397,0.2366044874063616,1.0508716322481577,0.2412208612543109,1.0536198628174696,0.22079530281232052,1.046968109468748,leader_follower,C0
7,68,0.053423101047432746,0.053423101047432746,6,0.6570769172228301,False,1.0536198628174696,1.0535906687089591,0.383721374792812,1.053572729308336,0.28861167203334803,1.0529616713440755,0.25484002854020654,1.0528876650319159,0.23988616156228698,1.0508359202909936,0.24446423730677244,1.0535906687089591,0.22419956255265225,1.0469295645918442,leader_follower,C0
7,69,0.052995270627420016,0.052995270627420016,6,0.6570769172228301,False,1.0535906687089591,1.0535617078157147,0.38582310121103003,1.0535436614814537,0.29147677612330586,1.0529295887608563,0.25797632462607684,1.0528554026178991,0.24314148534935448,1.0508004931760138,0.24768168467810076,1.0535617078157147,0.2275770083450056,1.0468913266463353,leader_follower,C0
7,70,0.05257055296869513,0.05257055296869513,6,0.6570769172228301,False,1.0535617078157147,1.0535329783046417,0.3879072527749825,1.0535148258937246,0.29431857314752086,1.0528977624324998,0.2610872599961613,1.052823397884257,0.24637065845026593,1.0507653487151936,0.2508733873086614,1.0535329783046417,0.2309277877338548,1.0468533933304383,leader_follower,C0
7,71,0.05214895674146739,0.05214895674146739,6,0.6570769172228301,False,1.0535329783046417,1.0535044783366918,0.38997403102694694,1.053486220699137,0.29713726992039463,1.052866190331489,0.26417304526373864,1.0527916487933535,0.2495738801843144,1.050730484703944,0.2540395302096043,1.0535044783366918,0.2342520543296559,1.0468157623110905,leader_follower,C0
7,72,0.0517304868733763,0.0517304868733763,6,0.6570769172228301,False,1.0535044783366918,1.0534762061066645,0.39202362919264705,1.05345784408567,0.29993306937691233,1.0528348704669772,0.2672338885266106,1.052760153344353,0.2527513493684334,1.0506958989767472,0.2571802991771963,1.0534762061066645,0.23754996697631398,1.046778431297865,leader_follower,C0
7,73,0.051315145017579035,0.051315145017579035,6,0.6570769172228301,False,1.0534762061066645,1.0534481598158385,0.3940562330900135,1.0534296942478305,0.30270617083786516,1.0528038008545637,0.270269995475298,1.0527289095427754,0.25590326419625675,1.0506615893713938,0.2602958805422081,1.0534481598158385,0.24082168900979437,1.0467413979980102,leader_follower,C0
7,74,0.050902929920441625,0.050902929920441625,6,0.6570769172228301,False,1.0534481598158385,1.0534203376837883,0.3960720217938477,1.0534017693984912,0.30545677027018586,1.0527729795287784,0.273281569489219,1.052697915413039,0.2590298221337555,1.0506275537429146,0.2633864609450901,1.0534203376837883,0.24406738759852997,1.046704660132098,leader_follower,C0
7,75,0.050493837769919094,0.050493837769919094,6,0.6570769172228301,False,1.0534203376837883,1.0533927379413222,0.3980711682921786,1.053374067761808,0.3081850605064524,1.0527424045357276,0.2762688117268029,1.0526671689910923,0.26213121982822185,1.0505937899558881,0.26645222713962363,1.0533927379413222,0.24728723315629,1.0466682154261242,leader_follower,C0
7,76,0.05008786249306474,0.05008786249306474,6,0.6570769172228301,False,1.0533927379413222,1.0533653588375915,0.40005384003450145,1.0533465875803558,0.3108912314463271,1.052712073941073,0.279231921206981,1.052636668332463,0.26520765302988564,1.0505602958943394,0.26949336581830585,1.0533653588375915,0.25048139882017895,1.0466320616246618,leader_follower,C0
7,77,0.04968499603334685,0.04968499603334685,6,0.6570769172228301,False,1.0533653588375915,1.0533381986370345,0.4020201994577631,1.0533193271120822,0.31357547023312826,1.0526819858274863,0.28217109488402276,1.052606411509761,0.26825931652413826,1.0505270694603401,0.27251006345855155,1.0533381986370345,0.25365005998653345,1.0465961964912252,leader_follower,C0
7,78,0.04928522859188591,0.04928522859188591,6,0.6570769172228301,False,1.0533381986370345,1.0533112556135982,0.40397040443882953,1.05329228462445,0.31623796141662036,1.052652138286279,0.2850865277155596,1.0525763966041033,0.2712864040731879,1.0504941085605137,0.2755025061865758,1.0533112556135982,0.25679339389853645,1.046560617785879,leader_follower,C0
7,79,0.04888854883215221,0.04888854883215221,6,0.6570769172228301,False,1.0533112556135982,1.0532845280575165,0.40590460866978534,1.0532654584013261,0.318878887098471,1.0526225294280598,0.2879784127253411,1.0525466217160857,0.2742891083658145,1.0504614111246584,0.278470879658012,1.0532845280575165,0.25991157927987635,1.0465253232976717,leader_follower,C0
7,80,0.04849494407422017,0.04849494407422017,6,0.6570769172228301,False,1.0532845280575165,1.053258014271641,0.4078229620288152,1.0532388467391927,0.3214984270580919,1.0525931573750114,0.2908469410609416,1.0525170849577405,0.2772676209744352,1.050428975090025,0.28141536895303293,1.053258014271641,0.2630047960095656,1.04649031081503,leader_follower,C0
7,81,0.04810440046111761,0.04810440046111761,6,0.6570769172228301,False,1.053258014271641,1.0532317125721957,0.40972561089189946,1.053212447948002,0.3240967588695109,1.0525640202652287,0.2936923020460489,1.0524877844571598,0.2802221323186192,1.050396798412765,0.28433615848353194,1.0532317125721957,0.26607322483347684,1.0464555781493368,leader_follower,C0
