arquitetura,cenario,hora,numero_de_barras_com_sobretensao,numero_de_barras_com_subtensao,numero_de_fases_com_sobretensao,numero_de_fases_com_subtensao,tensao_maxima_rede_pu,tensao_minima_rede_pu,barras_com_sobretensao,barras_com_subtensao
sem_controle,sem_controle,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
sem_controle,sem_controle,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
sem_controle,sem_controle,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
sem_controle,sem_controle,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
sem_controle,sem_controle,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C1,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C1,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C1,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C1,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C1,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C1,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C1,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leader_follower,C1,7,6,0,9,0,1.050798209951824,1.0223665251446992,800 802 806 808 812 812r,
leader_follower,C1,8,6,0,6,0,1.0507796443179565,1.0180647385105934,800 802 806 808 812 812r,
leader_follower,C1,9,7,0,7,0,1.0507740134108283,1.0163991055277792,800 802 806 808 812 812r 814,
leader_follower,C1,10,7,0,7,0,1.0507662651501712,1.0147195133560962,800 802 806 808 812 812r 814,
leader_follower,C1,11,3,0,3,0,1.0507394889167678,1.0096387090172574,808 812 812r,
leader_follower,C1,12,3,0,3,0,1.050735244746347,1.0087805161301782,808 812 812r,
leader_follower,C1,13,4,0,4,0,1.050743973559109,1.0104323305488125,800 808 812 812r,
leader_follower,C1,14,6,0,6,0,1.0507652793007511,1.0146341610098082,800 802 806 808 812 812r,
leader_follower,C1,15,0,0,0,0,1.050295510015359,0.9900599919448372,,
leader_follower,C1,16,0,0,0,0,1.0504162382879947,0.9988178632351556,,
leader_follower,C1,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C1,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C1,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C1,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C1,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C1,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C1,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C2,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C2,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C2,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C2,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C2,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C2,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C2,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leader_follower,C2,7,16,0,30,0,1.0545775605182972,1.0267152432666284,800 802 806 808 810 812 812r 814 850 816 824 826 828 830 854 856,
leader_follower,C2,8,16,0,30,0,1.0570087726309085,1.0251889669944125,800 802 806 808 810 812 812r 814 850 816 824 826 828 830 854 856,
leader_follower,C2,9,29,0,43,0,1.0598572686303593,1.026669198602483,800 802 806 808 810 812 812r 814 850 816 824 826 828 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 856 852,
leader_follower,C2,10,29,0,43,0,1.0608520426612322,1.0262674373626708,800 802 806 808 810 812 812r 814 850 816 824 826 828 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 856 852,
leader_follower,C2,11,15,0,23,0,1.05686602171823,1.018183592213261,800 802 806 808 810 812 812r 814 850 816 824 826 828 830 854,
leader_follower,C2,12,11,0,17,0,1.0544598074685823,1.014899468091044,800 802 806 808 812 812r 814 850 816 824 828,
leader_follower,C2,13,11,0,11,0,1.0519688606630304,1.0133397231033656,800 802 806 808 812 812r 814 850 816 824 828,
leader_follower,C2,14,8,0,8,0,1.0507775933440404,1.0152589748108074,800 802 806 808 812 812r 814 850,
leader_follower,C2,15,0,0,0,0,1.0502955100559643,0.9900599973128154,,
leader_follower,C2,16,0,0,0,0,1.050416238287999,0.9988178632368723,,
leader_follower,C2,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C2,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C2,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C2,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C2,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C2,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C2,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_lider_curta,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C3_lider_curta,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C3_lider_curta,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C3_lider_curta,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C3_lider_curta,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C3_lider_curta,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C3_lider_curta,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leader_follower,C3_lider_curta,7,6,0,9,0,1.0507974957944095,1.0223647170292658,800 802 806 808 812 812r,
leader_follower,C3_lider_curta,8,6,0,6,0,1.05078074620954,1.0180240463806047,800 802 806 808 812 812r,
leader_follower,C3_lider_curta,9,6,0,6,0,1.0507726169672031,1.0163248194996404,800 802 806 808 812 812r,
leader_follower,C3_lider_curta,10,6,0,6,0,1.0507657031710205,1.0146326717470924,800 802 806 808 812 812r,
leader_follower,C3_lider_curta,11,3,0,3,0,1.0507399287141812,1.0095556736240467,808 812 812r,
leader_follower,C3_lider_curta,12,3,0,3,0,1.0507349370882704,1.0087072069623302,808 812 812r,
leader_follower,C3_lider_curta,13,4,0,4,0,1.05074418826336,1.0103837364211814,800 808 812 812r,
leader_follower,C3_lider_curta,14,6,0,6,0,1.0507660303895017,1.0146091112347595,800 802 806 808 812 812r,
leader_follower,C3_lider_curta,15,0,0,0,0,1.0502955100136582,0.9900599917611912,,
leader_follower,C3_lider_curta,16,0,0,0,0,1.0504162382879945,0.9988178632350961,,
leader_follower,C3_lider_curta,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C3_lider_curta,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C3_lider_curta,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_lider_curta,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_lider_curta,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_lider_curta,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C3_lider_curta,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_lider_longa,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C3_lider_longa,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C3_lider_longa,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C3_lider_longa,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C3_lider_longa,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C3_lider_longa,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C3_lider_longa,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leader_follower,C3_lider_longa,7,6,0,9,0,1.0507974957944095,1.0223647170292658,800 802 806 808 812 812r,
leader_follower,C3_lider_longa,8,6,0,6,0,1.05078074620954,1.0180240463806047,800 802 806 808 812 812r,
leader_follower,C3_lider_longa,9,6,0,6,0,1.0507726169672031,1.0163248194996404,800 802 806 808 812 812r,
leader_follower,C3_lider_longa,10,29,0,43,0,1.0608520426612322,1.0262674373626708,800 802 806 808 810 812 812r 814 850 816 824 826 828 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 856 852,
leader_follower,C3_lider_longa,11,3,0,3,0,1.050739930087001,1.0095556761322142,808 812 812r,
leader_follower,C3_lider_longa,12,3,0,3,0,1.0507349370882706,1.0087072069623304,808 812 812r,
leader_follower,C3_lider_longa,13,4,0,4,0,1.05074418826336,1.0103837364211814,800 808 812 812r,
leader_follower,C3_lider_longa,14,6,0,6,0,1.0507660303895017,1.0146091112347595,800 802 806 808 812 812r,
leader_follower,C3_lider_longa,15,0,0,0,0,1.0502955100136582,0.9900599917611912,,
leader_follower,C3_lider_longa,16,0,0,0,0,1.0504162382879945,0.9988178632350961,,
leader_follower,C3_lider_longa,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C3_lider_longa,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C3_lider_longa,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_lider_longa,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_lider_longa,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_lider_longa,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C3_lider_longa,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_naolider_curta,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C3_naolider_curta,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C3_naolider_curta,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C3_naolider_curta,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C3_naolider_curta,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C3_naolider_curta,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C3_naolider_curta,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leader_follower,C3_naolider_curta,7,6,0,9,0,1.0507974957944095,1.0223647170292658,800 802 806 808 812 812r,
leader_follower,C3_naolider_curta,8,6,0,6,0,1.05078074620954,1.0180240463806047,800 802 806 808 812 812r,
leader_follower,C3_naolider_curta,9,6,0,6,0,1.0507726169672031,1.0163248194996404,800 802 806 808 812 812r,
leader_follower,C3_naolider_curta,10,6,0,6,0,1.0507635156749895,1.0146239153586003,800 802 806 808 812 812r,
leader_follower,C3_naolider_curta,11,3,0,3,0,1.050739928714089,1.0095556736233908,808 812 812r,
leader_follower,C3_naolider_curta,12,3,0,3,0,1.0507349370882704,1.0087072069623302,808 812 812r,
leader_follower,C3_naolider_curta,13,4,0,4,0,1.05074418826336,1.0103837364211814,800 808 812 812r,
leader_follower,C3_naolider_curta,14,6,0,6,0,1.0507660303895017,1.0146091112347595,800 802 806 808 812 812r,
leader_follower,C3_naolider_curta,15,0,0,0,0,1.0502955100136582,0.9900599917611912,,
leader_follower,C3_naolider_curta,16,0,0,0,0,1.0504162382879945,0.9988178632350961,,
leader_follower,C3_naolider_curta,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C3_naolider_curta,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C3_naolider_curta,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_naolider_curta,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_naolider_curta,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_naolider_curta,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C3_naolider_curta,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_naolider_longa,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C3_naolider_longa,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C3_naolider_longa,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C3_naolider_longa,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C3_naolider_longa,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C3_naolider_longa,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C3_naolider_longa,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leader_follower,C3_naolider_longa,7,6,0,9,0,1.0507974957944095,1.0223647170292658,800 802 806 808 812 812r,
leader_follower,C3_naolider_longa,8,6,0,6,0,1.05078074620954,1.0180240463806047,800 802 806 808 812 812r,
leader_follower,C3_naolider_longa,9,6,0,6,0,1.0507726169672031,1.0163248194996404,800 802 806 808 812 812r,
leader_follower,C3_naolider_longa,10,6,0,6,0,1.0507644934457345,1.0154214894995273,800 802 806 808 812 812r,
leader_follower,C3_naolider_longa,11,3,0,3,0,1.0507399287441488,1.0095556727937127,808 812 812r,
leader_follower,C3_naolider_longa,12,3,0,3,0,1.0507349370882704,1.0087072069623302,808 812 812r,
leader_follower,C3_naolider_longa,13,4,0,4,0,1.05074418826336,1.0103837364211814,800 808 812 812r,
leader_follower,C3_naolider_longa,14,6,0,6,0,1.0507660303895017,1.0146091112347595,800 802 806 808 812 812r,
leader_follower,C3_naolider_longa,15,0,0,0,0,1.0502955100136582,0.9900599917611912,,
leader_follower,C3_naolider_longa,16,0,0,0,0,1.0504162382879945,0.9988178632350961,,
leader_follower,C3_naolider_longa,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C3_naolider_longa,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C3_naolider_longa,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_naolider_longa,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_naolider_longa,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C3_naolider_longa,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C3_naolider_longa,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C0,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C0,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C0,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C0,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C0,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C0,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leader_follower,C0,7,6,0,9,0,1.0507981265196211,1.0223665683632055,800 802 806 808 812 812r,
leader_follower,C0,8,6,0,6,0,1.0507803139203222,1.0180211057117974,800 802 806 808 812 812r,
leader_follower,C0,9,6,0,6,0,1.050772128124528,1.0163208320385866,800 802 806 808 812 812r,
leader_follower,C0,10,6,0,6,0,1.0507642357973936,1.0146241822669164,800 802 806 808 812 812r,
leader_follower,C0,11,3,0,3,0,1.050739727900373,1.0095521879949192,808 812 812r,
leader_follower,C0,12,3,0,3,0,1.0507356298031252,1.0087077567124503,808 812 812r,
leader_follower,C0,13,5,0,5,0,1.0507463364339251,1.0103907700195254,800 808 812 812r 814,
leader_follower,C0,14,6,0,6,0,1.0507654135637945,1.0146060303082072,800 802 806 808 812 812r,
leader_follower,C0,15,0,0,0,0,1.050295510013479,0.9900599917151164,,
leader_follower,C0,16,0,0,0,0,1.0504162382879947,0.9988178632350828,,
leader_follower,C0,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C0,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C0,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C0,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.05,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C0_perda_0.05,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C0_perda_0.05,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C0_perda_0.05,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C0_perda_0.05,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C0_perda_0.05,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C0_perda_0.05,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leader_follower,C0_perda_0.05,7,6,0,9,0,1.0507977394086376,1.0223654330690555,800 802 806 808 812 812r,
leader_follower,C0_perda_0.05,8,6,0,6,0,1.0507799663022004,1.0180196332479543,800 802 806 808 812 812r,
leader_follower,C0_perda_0.05,9,6,0,6,0,1.0507720997154666,1.0163207160518606,800 802 806 808 812 812r,
leader_follower,C0_perda_0.05,10,6,0,6,0,1.0507643794708248,1.0146247157946064,800 802 806 808 812 812r,
leader_follower,C0_perda_0.05,11,3,0,3,0,1.050741109419128,1.0095574986888485,808 812 812r,
leader_follower,C0_perda_0.05,12,3,0,3,0,1.0507367817229483,1.0087123169167092,808 812 812r,
leader_follower,C0_perda_0.05,13,4,0,4,0,1.0507450087941284,1.0103854444434812,800 808 812 812r,
leader_follower,C0_perda_0.05,14,6,0,6,0,1.0507650167895595,1.0146045160143944,800 802 806 808 812 812r,
leader_follower,C0_perda_0.05,15,0,0,0,0,1.0502955100133948,0.9900599916894306,,
leader_follower,C0_perda_0.05,16,0,0,0,0,1.0504162382879945,0.9988178632350745,,
leader_follower,C0_perda_0.05,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C0_perda_0.05,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C0_perda_0.05,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.05,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.05,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.05,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C0_perda_0.05,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.10,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C0_perda_0.10,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C0_perda_0.10,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C0_perda_0.10,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C0_perda_0.10,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C0_perda_0.10,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C0_perda_0.10,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
leader_follower,C0_perda_0.10,7,6,0,9,0,1.05079789026866,1.0223658757283276,800 802 806 808 812 812r,
leader_follower,C0_perda_0.10,8,6,0,6,0,1.0507794397627759,1.0180173701081028,800 802 806 808 812 812r,
leader_follower,C0_perda_0.10,9,6,0,6,0,1.0507728107512475,1.0163232143732,800 802 806 808 812 812r,
leader_follower,C0_perda_0.10,10,6,0,6,0,1.0507650307165495,1.014627148143094,800 802 806 808 812 812r,
leader_follower,C0_perda_0.10,11,3,0,3,0,1.0507417606737635,1.0095600343080273,808 812 812r,
leader_follower,C0_perda_0.10,12,3,0,3,0,1.0507369165908216,1.0087128347185443,808 812 812r,
leader_follower,C0_perda_0.10,13,4,0,4,0,1.0507456117575675,1.010387815425461,800 808 812 812r,
leader_follower,C0_perda_0.10,14,7,0,7,0,1.0507661908797001,1.0146089045335853,800 802 806 808 812 812r 814,
leader_follower,C0_perda_0.10,15,0,0,0,0,1.0502955100136375,0.9900599917646873,,
leader_follower,C0_perda_0.10,16,0,0,0,0,1.0504162382879945,0.9988178632350971,,
leader_follower,C0_perda_0.10,17,0,0,0,0,1.0501995250985579,0.9801203631009796,,
leader_follower,C0_perda_0.10,18,0,0,0,0,1.0503034017860868,0.9889942358029205,,
leader_follower,C0_perda_0.10,19,0,16,0,16,1.0496066048479267,0.9293027780685076,,820 822 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.10,20,0,18,0,18,1.0494657402550034,0.9171711303144956,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.10,21,0,18,0,18,1.0494156571369113,0.9128579089797284,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.10,22,0,19,0,22,1.049405687339917,0.9119995692326437,,820 822 830 854 832 858 834 860 842 836 840 862 844 846 848 852r 852 864 838
leader_follower,C0_perda_0.10,23,0,14,0,14,1.049707699932122,0.9379802359096624,,832 858 834 860 842 836 840 862 844 846 848 852r 852 864
leader_follower,C0_perda_0.20,0,1,0,1,0,1.0505970659065016,1.0140607431039375,800,
leader_follower,C0_perda_0.20,1,1,0,1,0,1.0505970903489994,1.01406413723379,800,
leader_follower,C0_perda_0.20,2,1,0,1,0,1.0505949800956955,1.0138844230954527,800,
leader_follower,C0_perda_0.20,3,1,0,1,0,1.0505949776249717,1.013883944587805,800,
leader_follower,C0_perda_0.20,4,1,0,1,0,1.0505970879234294,1.0140636702565697,800,
leader_follower,C0_perda_0.20,5,2,0,4,0,1.05063939179868,1.017671440968221,800 802,
leader_follower,C0_perda_0.20,6,3,0,5,0,1.0506384889471005,1.018543865173867,800 802 806,
